,year,month,lat,lon,depth,btm_sub,sfc_temp,sfc_salt,btm_temp,btm_salt,limfer_100m3
11524,2010,2,38.1467,-74.025,72,3,10.14,34.5,10.17,34.509,0.0
11525,2010,2,37.6067,-74.2783,156,3,10.57,34.614000000000004,11.24,34.909,0.0
11526,2010,2,37.5633,-74.5783,65,3,9.92,34.508,9.99,34.556999999999995,0.0
11527,2010,2,37.6033,-74.7767,46,3,8.65,34.431,8.22,34.379,0.0
11528,2010,2,37.3567,-75.0133,39,3,8.21,34.508,8.24,34.509,0.0
11529,2010,2,37.2333,-75.2033,22,3,6.08,33.774,6.09,33.777,0.0
11530,2010,2,37.0283,-75.4067,28,3,4.91,32.67,5.04,32.735,0.0
11531,2010,2,37.0583,-75.4733,28,3,4.49,32.321999999999996,4.81,32.568000000000005,0.0
11532,2010,2,36.9717,-75.78,16,3,4.27,31.781999999999996,4.3,31.794,0.0
11533,2010,2,37.0867,-75.6717,15,3,3.42,31.666999999999998,3.39,31.7,0.0
11534,2010,2,37.77,-75.2133,20,3,3.16,31.932,3.94,32.931,0.0
11535,2010,2,38.4367,-74.7183,31,3,5.11,33.788000000000004,5.36,33.89,0.0
11536,2010,2,38.7683,-74.91,15,3,1.8,30.16,3.36,32.721,0.0
11537,2010,2,38.6483,-74.6483,29,3,4.49,33.373000000000005,4.55,33.384,0.0
11538,2010,2,39.06,-74.115,37,3,5.08,33.765,5.58,33.905,0.0
11539,2010,2,39.5617,-74.0483,21,3,2.42,31.614,3.1,32.669000000000004,0.0
11540,2010,2,39.605,-73.7767,22,3,4.45,33.455999999999996,4.44,33.485,0.0
11541,2010,2,39.93,-73.8817,28,3,4.41,32.898,4.16,32.913000000000004,0.0
11542,2010,2,40.1833,-73.1983,44,3,4.76,33.118,4.71,33.114000000000004,0.0
11543,2010,2,40.3933,-72.615,48,3,5.04,33.028,5.08,33.044000000000004,0.0
11544,2010,2,40.315,-72.3833,56,3,5.37,33.065,5.26,33.074,0.0
11545,2010,2,40.505,-72.0767,60,3,4.72,32.854,4.75,32.864000000000004,0.0
11546,2010,2,40.7233,-72.1783,47,3,4.3,32.731,4.38,32.762,0.0
11547,2010,2,40.8967,-71.8183,45,3,2.91,31.844,4.53,32.729,0.0
11548,2010,2,41.6483,-69.615,81,3,5.29,32.744,5.31,32.758,0.0
11549,2010,2,41.48,-69.4483,46,2,4.98,32.681999999999995,5.06,32.702,0.0
11550,2010,2,41.6,-69.2167,169,3,5.77,32.861,6.02,32.944,0.0
11551,2010,2,41.4817,-69.0883,142,2,5.87,32.858000000000004,5.95,32.887,0.0
11552,2010,2,40.9,-68.4883,51,2,4.76,32.965,4.76,32.968,0.0
11553,2010,2,40.57,-68.6417,69,3,5.47,32.915,5.48,32.908,0.0
11554,2010,2,40.4383,-68.775,82,1,6.02,33.022,6.23,33.068000000000005,0.0
11555,2010,2,40.35,-68.3217,131,3,7.7,33.75,12.01,35.149,0.0
11556,2010,2,40.5617,-68.15,98,3,6.22,33.103,8.39,33.834,0.0
11558,2010,2,40.6,-67.7483,87,3,5.53,32.79,9.79,34.321999999999996,0.0
11559,2010,2,40.8517,-67.4867,81,3,5.54,32.781,5.52,32.796,0.0
11560,2010,2,40.895,-67.0833,88,3,4.84,32.508,7.8,33.58,0.0
11561,2010,2,41.02,-66.9167,76,3,4.86,32.513000000000005,4.88,32.516,0.0
11562,2010,2,41.3117,-67.11,61,3,4.82,32.751999999999995,4.87,32.791,0.0
11563,2010,2,41.6017,-67.1767,47,3,4.76,32.808,4.77,32.812,0.0
11564,2010,5,40.1867,-71.75,81,3,12.32,32.13,9.24,33.984,16.0
11565,2010,5,40.145,-72.0467,68,3,12.72,31.986,7.02,33.012,51.0
11566,2010,5,40.02,-72.215,80,3,13.08,32.141999999999996,7.23,33.201,24.0
11567,2010,5,39.8533,-72.18,92,3,11.91,32.457,9.56,34.122,1.0
11568,2010,5,39.7267,-71.9817,165,1,12.65,32.836999999999996,11.74,35.508,0.0
11569,2010,5,39.73,-72.9433,68,3,13.48,31.862,6.75,32.964,6.0
11570,2010,5,39.3967,-73.3417,52,3,14.61,31.166,5.4,32.508,14.0
11571,2010,5,39.3117,-73.7767,39,3,14.86,31.029,5.75,32.387,6.0
11572,2010,5,39.1033,-73.8117,38,3,14.83,30.989,6.1,32.372,5.0
11573,2010,5,39.145,-73.3833,60,3,14.02,31.774,5.97,32.723,23.0
11574,2010,6,41.395,-67.01,65,3,10.45,32.26,8.3,32.275,53.0
11575,2010,6,41.4333,-67.4767,42,3,10.91,32.326,10.92,32.332,0.0
11577,2010,6,41.44,-67.8783,40,3,11.18,32.319,11.18,32.321,0.0
11578,2010,6,41.5633,-68.145,26,2,11.21,32.330999999999996,11.21,32.330999999999996,0.0
11579,2010,6,41.2733,-68.245,43,1,11.25,32.424,11.22,32.422,0.0
11580,2010,6,41.355,-68.58,78,3,11.91,32.148,7.79,32.344,2.0
11581,2010,6,41.3533,-69.1467,156,3,13.75,31.77,5.72,32.882,0.0
11582,2010,6,41.27,-69.5083,26,3,9.73,31.818,9.45,31.863000000000003,0.0
11583,2010,6,41.5233,-69.68,29,3,13.54,31.116999999999997,6.44,31.755,0.0
11584,2010,6,42.1867,-69.48,207,3,13.44,31.545,7.15,33.784,0.0
11587,2010,6,42.06,-69.005,147,1,13.2,31.358,5.56,32.813,0.0
11588,2010,6,41.8183,-68.88,160,3,13.59,31.410999999999998,6.94,33.579,0.0
11589,2010,6,41.8117,-67.815,35,3,12.41,32.06,10.2,32.257,5.0
11590,2010,6,41.9383,-67.7433,46,2,11.94,32.036,8.11,32.306999999999995,0.0
11591,2010,6,42.2317,-67.7767,233,3,12.4,31.778000000000002,9.51,34.991,0.0
11596,2010,6,43.2717,-67.4817,201,3,9.69,32.319,9.31,34.735,0.0
11597,2010,6,43.6017,-67.2517,183,3,9.99,31.910999999999998,8.23,34.128,0.0
11598,2010,6,44.0617,-66.845,156,3,10.01,32.001999999999995,7.08,33.45,0.0
11599,2010,6,44.23,-67.2483,187,3,9.88,32.181,7.63,33.793,0.0
11600,2010,6,44.1083,-67.245,183,2,10.54,32.113,7.68,33.86,0.0
11601,2010,5,38.7667,-73.1167,112,3,14.24,33.051,12.88,35.571,0.0
11603,2010,5,38.4383,-74.445,43,3,15.74,31.142,6.45,32.431,1.0
11604,2010,5,38.1883,-74.6083,39,3,15.39,31.247,7.16,32.359,1.0
11605,2010,5,37.8967,-74.5083,56,3,14.46,32.06,6.25,32.62,5.0
11606,2010,5,37.73,-74.575,56,3,15.1,31.872,6.24,32.695,0.0
11609,2010,5,36.8133,-75.3767,24,3,18.14,31.449,11.95,31.735,0.0
11610,2010,5,36.6417,-75.0717,28,3,17.06,31.881999999999998,9.34,32.398,0.0
11611,2010,5,36.075,-74.9567,51,3,17.7,31.906,8.21,32.87,1.0
11612,2010,5,36.02,-74.8367,100,3,17.47,32.536,9.17,33.773,0.0
11614,2010,5,35.6883,-75.31,24,3,20.54,27.101999999999997,12.91,32.043,0.0
11615,2010,5,35.895,-75.5133,19,3,18.95,30.247,17.43,31.47,0.0
11616,2010,5,36.6867,-75.68,22,3,19.41,29.464000000000002,14.58,31.581999999999997,0.0
11617,2010,5,36.7717,-75.9117,11,3,19.77,27.835,17.37,30.892,0.0
11618,2010,5,37.1483,-75.445,28,3,18.91,31.318,13.39,31.471,0.0
11619,2010,5,37.3133,-75.4467,26,3,19.88,31.136999999999997,14.0,31.416999999999998,0.0
11620,2010,5,37.565,-75.345,25,3,18.36,30.985,14.28,31.213,0.0
11621,2010,5,37.8117,-75.1467,20,3,18.97,30.294,13.08,31.48,0.0
11622,2010,5,38.8133,-75.0483,30,3,16.94,29.476999999999997,14.57,31.035,0.0
11623,2010,5,38.81,-74.5133,22,3,15.78,31.076999999999998,11.45,31.375,0.0
11624,2010,5,39.1883,-74.1183,24,3,15.76,31.154,9.83,31.596999999999998,0.0
11625,2010,5,39.3117,-74.2483,25,3,17.28,29.826,10.77,31.324,0.0
11626,2010,5,39.69,-73.9783,24,3,16.43,29.973000000000003,9.09,31.331999999999997,0.0
11627,2010,5,40.31,-73.4767,31,3,16.24,31.209,9.7,31.771,32.0
11628,2010,6,43.9783,-67.9117,141,3,10.17,32.15,7.34,33.63,0.0
11629,2010,6,44.0183,-68.31,96,3,9.92,31.609,6.62,32.281,0.0
11630,2010,6,43.355,-68.4133,192,3,12.19,31.695999999999998,7.09,33.601,0.0
11632,2010,6,43.1467,-67.9083,202,3,11.85,31.75,7.67,33.889,0.0
11633,2010,6,42.6883,-68.33,204,2,12.98,31.831,9.12,34.577,0.0
11635,2010,6,43.685,-69.645,70,2,12.89,30.822,5.02,32.056999999999995,0.0
11636,2010,6,43.2317,-69.7133,120,3,13.95,31.256999999999998,5.1,32.6,0.0
11637,2010,6,43.1883,-69.8433,179,3,14.21,30.858,7.0,33.708,0.0
11638,2010,6,43.2717,-70.0817,151,3,13.62,30.498,5.66,32.913000000000004,0.0
11639,2010,6,42.9383,-70.085,83,3,14.81,30.967,4.59,32.262,0.0
11640,2010,6,42.9417,-70.2517,184,1,14.5,30.746,5.16,32.681,0.0
11641,2010,6,42.8117,-70.1783,79,3,14.79,30.81,4.67,32.178000000000004,0.0
11642,2010,6,42.6783,-70.45,50,1,15.07,30.726,4.54,31.976999999999997,123.0
11643,2010,6,42.4217,-70.6067,87,2,15.6,30.57,4.63,32.118,140.0
11644,2010,6,42.1867,-70.64,22,2,13.79,30.811999999999998,7.01,31.41,112.0
11645,2010,6,41.94,-70.2067,33,3,17.98,30.51,5.19,31.586,45.0
11646,2010,6,41.85,-70.365,30,2,15.53,30.659000000000002,5.69,31.543000000000003,5.0
11647,2010,5,40.435,-73.48,24,3,16.19,30.973000000000003,10.79,31.34,14.0
11648,2010,6,40.3117,-72.945,45,3,15.77,31.423000000000002,6.6,32.545,203.0
11649,2010,6,40.23,-72.7133,57,3,15.46,31.555999999999997,6.48,32.763000000000005,132.0
11650,2010,6,40.3967,-72.7767,46,3,16.0,31.275,6.52,32.688,146.0
11651,2010,6,40.5633,-72.18,57,3,15.3,31.7,6.87,32.44,115.0
11652,2010,6,40.9767,-71.915,24,3,13.33,30.522,12.2,30.883000000000003,6.0
11653,2010,6,40.81,-71.725,58,3,15.27,31.564,6.88,32.495,75.0
11654,2010,6,40.23,-70.6833,122,3,15.68,33.649,12.7,35.473,0.0
11655,2010,6,40.3967,-70.0833,79,3,14.06,32.423,7.39,32.794000000000004,2.0
11656,2010,6,40.5183,-69.58,67,3,11.47,32.149,8.53,32.603,8.0
11658,2010,6,40.89,-69.01,83,3,9.56,32.118,9.85,32.505,4.0
11659,2010,6,40.56,-68.715,67,3,10.97,32.403,7.66,32.504,3.0
11660,2010,6,40.3983,-69.1433,85,3,11.6,32.4,7.28,32.679,1.0
11661,2010,6,40.1467,-69.115,131,3,12.22,32.388000000000005,12.4,35.341,0.0
11663,2010,6,40.6017,-68.245,93,3,12.21,32.348,7.29,32.832,23.0
11664,2010,6,40.895,-68.4433,54,2,10.71,32.452,10.71,32.455,0.0
11665,2010,6,40.9817,-68.08,52,3,10.6,32.454,10.56,32.451,2.0
11666,2010,6,40.98,-67.9117,57,3,10.23,32.416,9.73,32.418,25.0
11667,2010,6,40.9383,-67.8467,60,3,10.63,32.364000000000004,8.28,32.428000000000004,6.0
11668,2010,6,40.65,-67.115,132,3,10.41,32.098,11.03,34.708,0.0
11669,2010,6,40.7717,-66.975,106,3,10.04,32.178000000000004,7.84,33.254,1.0
11670,2010,6,40.8533,-67.1117,92,3,10.79,32.262,7.33,32.81,9.0
11671,2010,6,41.02,-67.1133,71,3,10.36,32.202,7.47,32.417,49.0
11673,2010,6,41.3967,-66.2783,105,3,10.19,32.085,9.08,33.986,1.0
11674,2010,6,41.4333,-66.1183,130,3,10.01,32.062,11.34,35.096,1.0
11675,2010,6,41.645,-66.11,103,3,10.14,32.036,6.84,32.811,2.0
11676,2010,6,41.69,-66.1117,98,3,9.68,31.844,7.0,32.561,2.0
11679,2010,6,42.1483,-66.37,168,3,11.16,31.78,10.03,34.977,0.0
11680,2010,6,41.9767,-66.7483,74,3,10.24,32.124,8.76,32.236,4.0
11681,2010,6,41.8133,-66.8467,68,3,9.05,32.233000000000004,8.75,32.223,55.0
11682,2010,6,41.7717,-66.4483,78,3,10.09,32.13,8.07,32.26,2.0
11684,2010,5,41.1067,-71.1033,37,3,13.55,31.509,8.95,31.695999999999998,8.0
11685,2010,5,41.0217,-71.0817,47,3,13.35,31.483,7.4,32.235,67.0
11686,2010,5,41.1017,-70.5767,43,3,13.82,31.745,7.97,32.141999999999996,22.0
11687,2010,5,41.0617,-70.2783,33,3,12.51,31.541999999999998,9.77,31.535,2.0
11688,2010,5,40.7283,-70.5133,56,3,13.18,32.128,7.54,32.439,37.0
11689,2010,5,40.52,-71.115,76,3,13.43,32.001,6.74,32.918,62.0
11690,2010,5,40.4817,-71.88,68,3,12.59,31.787,6.95,32.797,115.0
11691,2010,5,40.3517,-71.9117,66,2,13.31,31.881,6.97,32.867,81.0
11692,2010,8,43.77,-68.7767,97,3,15.76,32.187,9.44,32.864000000000004,0.0
11693,2010,8,42.1483,-66.9467,87,3,18.07,31.873,7.89,32.766999999999996,0.0
11694,2010,8,41.935,-66.785,65,3,16.95,32.092,12.95,32.231,0.0
11695,2010,8,42.0183,-66.1433,93,3,16.94,31.918000000000003,7.55,32.756,0.0
11696,2010,8,42.0583,-65.93,214,3,17.61,31.905,6.88,35.03,0.0
11698,2010,8,42.4167,-70.6167,84,2,19.42,31.456,6.57,32.236,0.0
11699,2010,8,42.6333,-70.52,78,3,16.66,31.549,6.85,32.196999999999996,1.0
11700,2010,8,42.5183,-70.1183,85,3,19.85,31.651,6.77,32.507,0.0
11702,2010,8,43.1833,-69.78,170,3,19.71,31.669,7.26,33.734,0.0
11703,2010,8,43.2283,-70.08,158,3,19.68,31.6,6.24,33.111999999999995,0.0
11705,2010,8,43.6033,-69.9817,64,1,19.33,31.274,9.37,32.260999999999996,0.0
11706,2010,8,43.605,-69.485,127,3,17.86,31.939,7.21,32.949,0.0
11707,2010,8,43.815,-68.3733,137,3,15.82,32.481,8.79,33.580999999999996,0.0
11708,2010,8,43.8983,-67.6133,211,3,17.26,32.427,9.01,34.56,0.0
11710,2010,8,44.0633,-66.8783,167,3,13.51,32.619,8.8,34.143,0.0
11711,2010,8,43.7317,-66.3467,64,3,11.69,32.433,9.93,32.646,0.0
11712,2010,8,42.8533,-66.0467,88,3,11.41,32.494,8.75,33.065,0.0
11713,2010,8,42.6033,-65.42,94,3,18.02,31.565,6.49,32.787,0.0
11715,2010,8,42.6833,-66.615,170,2,18.36,32.107,10.02,34.945,0.0
11716,2010,8,41.94,-65.8817,131,3,18.29,31.88,8.72,34.139,0.0
11717,2010,8,41.94,-65.9417,106,3,18.24,31.886,8.26,33.421,0.0
11718,2010,8,41.6883,-66.0767,101,3,17.21,32.08,8.03,32.931,0.0
11719,2010,8,41.7283,-66.3783,76,3,16.98,31.983,10.12,32.414,0.0
11720,2010,8,41.4667,-66.68,79,3,18.09,32.021,10.22,32.512,1.0
11721,2010,8,41.06,-66.545,92,3,19.51,32.583,11.14,34.262,0.0
11722,2010,8,40.6833,-67.1283,110,3,19.1,32.256,12.64,34.775999999999996,0.0
11723,2010,8,40.4367,-67.4733,186,3,22.23,33.506,12.28,35.428000000000004,0.0
11724,2010,8,40.4083,-67.9367,180,3,22.16,32.983000000000004,11.24,35.298,0.0
11725,2010,8,40.5217,-67.9167,103,3,20.63,32.5,10.94,34.234,0.0
11726,2010,8,40.5583,-68.6083,70,3,21.09,32.703,10.35,32.760999999999996,0.0
11727,2010,8,40.3933,-68.8133,83,3,22.69,33.372,12.01,33.999,0.0
11728,2010,8,40.725,-68.7933,65,3,19.64,32.178000000000004,13.6,32.181,0.0
11729,2010,8,40.9817,-68.85,71,3,17.98,32.006,12.67,32.257,1.0
11730,2010,8,40.98,-69.0467,79,3,18.36,32.522,8.92,32.29,0.0
11731,2010,8,40.8567,-69.1117,77,3,19.57,32.412,12.84,32.288000000000004,0.0
11732,2010,8,41.02,-69.3733,42,3,14.89,31.976,13.21,31.947,0.0
11733,2010,8,40.56,-69.2133,66,3,20.76,32.484,10.58,32.528,0.0
11734,2010,8,40.5617,-70.0467,60,2,21.92,33.205,9.74,32.655,0.0
11735,2010,8,40.2717,-69.9167,89,3,23.27,33.976,9.77,33.345,0.0
11736,2010,8,40.27,-70.9167,119,3,25.07,34.034,12.65,35.609,0.0
11737,2010,9,40.69,-70.9783,64,3,22.45,33.129,9.46,33.108000000000004,0.0
11738,2010,9,40.9733,-70.8533,52,3,21.59,31.826,11.65,32.338,0.0
11739,2010,9,40.8933,-70.68,51,3,22.76,33.128,10.13,32.615,0.0
11740,2010,9,41.1017,-70.25,29,1,21.06,31.593000000000004,16.25,32.107,0.0
11741,2010,9,41.27,-70.3817,15,3,20.34,31.529,18.17,31.825,0.0
11742,2010,9,41.13,-70.7167,39,3,21.65,31.525,12.26,32.262,0.0
11746,2010,8,42.3983,-67.755,203,3,20.7,31.596,8.86,35.032,0.0
11747,2010,8,43.19,-67.445,193,3,16.92,32.375,8.68,34.513000000000005,0.0
11749,2010,8,43.105,-68.1083,169,3,19.53,31.945999999999998,7.68,33.893,0.0
11750,2010,8,42.94,-68.3117,183,2,19.51,31.721999999999998,8.37,34.264,0.0
11751,2010,8,42.7667,-68.9133,93,3,19.84,31.709,6.52,33.027,0.0
11753,2010,8,42.105,-69.3017,206,1,18.23,31.627,7.4,33.872,0.0
11754,2010,8,41.7283,-69.1783,180,3,15.61,31.84,6.68,33.481,0.0
11755,2010,8,41.4367,-69.1467,151,1,14.45,31.871,6.01,33.037,0.0
11756,2010,8,41.3167,-68.8867,131,1,16.79,32.047,5.81,32.821999999999996,0.0
11757,2010,8,41.31,-68.545,65,3,17.26,32.053000000000004,9.95,32.404,1.0
11758,2010,8,41.1833,-68.435,50,3,17.18,32.063,17.11,32.068000000000005,2.0
11759,2010,8,41.0617,-68.1467,49,3,17.29,31.953000000000003,17.3,31.951,0.0
11760,2010,8,41.15,-67.5467,54,3,17.05,32.074,13.49,32.213,0.0
11761,2010,8,41.1867,-67.18,61,3,18.1,32.235,11.91,32.338,0.0
11762,2010,8,41.4317,-67.5767,40,3,17.89,32.004,17.76,32.003,0.0
11763,2010,8,41.5183,-67.845,37,3,18.21,31.998,18.18,31.998,0.0
11764,2010,8,41.8567,-68.145,157,3,17.36,32.077,6.64,33.36,0.0
11765,2010,8,41.9383,-67.78,53,3,16.32,32.141999999999996,13.01,32.299,0.0
11766,2010,8,41.8117,-67.575,51,3,17.0,32.05,16.82,32.064,0.0
11767,2010,8,41.8117,-67.3383,60,3,16.74,32.044000000000004,16.74,32.049,0.0
11768,2010,8,41.7683,-67.0767,56,3,15.99,32.063,15.99,32.065,1.0
11769,2010,8,41.9383,-67.1133,58,3,15.44,32.135,15.29,32.153,0.0
11770,2010,11,37.7683,-74.7767,39,3,15.16,32.934,15.23,32.996,0.0
11771,2010,11,37.685,-74.315,101,3,15.77,33.664,14.99,35.604,0.0
11773,2010,11,37.3933,-74.625,64,3,16.01,33.989000000000004,14.87,34.611,0.0
11774,2010,11,39.8967,-72.9133,56,3,13.71,32.662,13.99,33.543,0.0
11775,2010,11,40.3917,-72.3567,54,3,13.49,32.599000000000004,13.05,32.751999999999995,0.0
11776,2010,11,40.4833,-72.1817,58,3,13.16,32.481,13.16,32.491,0.0
11777,2010,11,40.5217,-71.985,62,3,13.17,32.647,13.17,32.649,0.0
11778,2010,11,40.645,-71.915,53,3,13.09,32.52,13.1,32.555,0.0
11779,2010,11,40.4367,-71.6133,78,2,12.69,32.556,12.75,32.599000000000004,0.0
11780,2010,11,40.0233,-71.5083,97,3,13.83,33.143,13.16,34.338,0.0
11781,2010,11,40.065,-71.2467,161,3,13.98,33.282,13.35,35.601,0.0
11782,2010,11,40.8817,-70.9167,56,3,12.4,32.115,12.44,32.122,0.0
11783,2010,11,40.6883,-70.61,60,3,11.64,32.379,10.95,32.4,0.0
11784,2010,11,40.0267,-70.1467,182,3,15.24,34.133,13.04,35.611,0.0
11785,2010,11,40.3583,-69.9883,83,3,12.12,32.538000000000004,12.59,32.836,0.0
11786,2010,11,40.31,-69.78,79,3,12.05,32.751999999999995,11.64,32.833,0.0
11787,2010,11,40.4383,-69.78,75,3,12.68,32.271,11.38,32.496,0.0
11788,2010,11,40.525,-69.8483,69,3,12.78,32.29,11.12,32.509,0.0
11789,2010,11,40.8133,-69.7167,33,3,10.55,32.369,10.55,32.371,0.0
11790,2010,11,41.105,-70.2783,33,1,10.22,32.05,10.37,32.198,0.0
11791,2010,11,41.2267,-70.1833,17,3,10.22,31.978,10.12,32.028,0.0
11792,2010,11,41.0533,-69.6017,47,3,10.74,32.328,10.77,32.324,0.0
11793,2010,11,40.77,-69.3117,53,1,10.8,32.509,10.8,32.509,0.0
11794,2010,11,41.065,-69.075,87,3,12.06,32.384,10.43,32.580999999999996,0.0
11795,2010,11,41.0217,-68.5767,54,3,12.95,32.181999999999995,12.63,32.231,0.0
11796,2010,11,40.9383,-68.3767,57,1,12.88,32.144,12.71,32.167,0.0
11797,2010,11,40.7283,-68.1117,75,3,11.52,32.538000000000004,16.69,34.582,0.0
11798,2010,11,40.4783,-68.5167,91,2,19.04,35.446,18.45,35.274,0.0
11799,2010,11,40.4367,-68.645,87,1,13.31,33.446999999999996,16.53,34.688,0.0
11801,2010,11,40.3983,-67.7783,146,3,20.86,35.75,15.19,35.946999999999996,0.0
11802,2010,11,40.5933,-67.4367,101,3,17.5,34.876999999999995,16.68,35.295,0.0
11803,2010,11,40.7317,-67.1517,100,3,15.28,34.154,15.28,34.723,0.0
11804,2010,11,40.9383,-66.7433,92,3,15.12,34.152,14.95,34.346,0.0
11805,2010,11,40.9817,-66.945,71,3,13.97,33.778,14.43,33.944,0.0
11806,2010,11,41.0217,-67.2783,71,3,12.42,33.164,12.89,33.376999999999995,0.0
11807,2010,11,41.1033,-67.11,66,3,11.2,32.491,11.27,32.574,0.0
11808,2010,11,41.1867,-67.1433,62,3,11.51,32.358000000000004,11.75,32.879,0.0
11809,2010,11,41.4767,-67.245,48,3,12.14,32.21,11.6,32.336999999999996,0.0
11810,2010,11,41.6067,-66.6067,81,3,10.48,32.769,10.77,33.384,0.0
11811,2010,11,41.645,-66.4483,81,3,10.84,32.711999999999996,10.93,33.282,0.0
11812,2010,11,41.6483,-66.1717,97,3,13.09,33.592,10.18,33.775,0.0
11813,2010,11,41.6467,-66.0467,92,3,17.15,35.247,8.53,33.515,0.0
11815,2010,11,42.7733,-70.4217,90,2,9.68,32.482,9.76,32.876,0.0
11816,2010,11,42.9117,-70.5483,83,2,9.58,32.366,9.68,32.845,0.0
11817,2010,11,42.9383,-70.68,42,3,9.31,32.074,10.06,32.685,0.0
11818,2010,11,42.7267,-70.715,28,3,9.14,31.6,9.9,32.595,0.0
11819,2010,11,42.6067,-70.42,122,0,9.75,32.691,9.93,32.98,0.0
11820,2010,11,42.4767,-70.4817,87,1,9.55,32.489000000000004,9.96,32.989000000000004,0.0
11821,2010,11,41.3183,-71.1233,29,2,13.52,32.35,13.52,32.355,0.0
11822,2010,11,40.7683,-72.1083,46,3,14.3,32.015,13.46,32.521,0.0
11823,2010,11,40.8917,-72.2433,22,3,13.27,32.053000000000004,13.29,32.051,0.0
11824,2010,11,40.605,-72.745,37,1,14.23,31.951999999999998,13.58,32.711999999999996,0.0
11825,2010,11,40.48,-73.2783,29,3,13.95,31.997,13.34,32.409,0.0
11826,2010,11,40.3117,-73.6483,26,3,13.85,31.896,14.39,32.246,0.0
11827,2010,11,39.9733,-73.8883,27,3,14.38,32.043,14.38,32.044000000000004,0.0
11828,2010,11,39.7317,-73.2767,42,3,14.61,32.5,14.91,33.199,0.0
11829,2010,11,39.72,-72.9017,71,3,14.62,32.852,13.43,34.111999999999995,0.0
11830,2010,11,39.6867,-72.445,88,3,14.34,32.711,13.77,34.8,0.0
11831,2010,11,39.31,-72.6767,119,3,14.08,32.778,14.34,35.681999999999995,0.0
11832,2010,11,39.1867,-72.7833,99,3,14.44,32.884,14.15,35.052,0.0
11834,2010,11,38.6033,-73.5117,73,3,15.57,33.745,13.58,34.826,0.0
11835,2010,11,38.6033,-73.88,54,3,14.96,32.649,12.88,33.564,0.0
11836,2010,11,38.6467,-74.1467,52,3,15.36,32.364000000000004,13.11,33.501999999999995,0.0
11837,2010,11,38.56,-74.445,43,3,15.29,32.389,14.72,32.722,0.0
11838,2010,11,41.9783,-65.9067,130,3,10.47,32.471,7.16,33.315,0.0
11840,2010,11,42.52,-65.8167,91,3,10.62,31.791,9.1,33.36,0.0
11841,2010,11,42.6933,-65.5933,92,3,9.88,30.468000000000004,8.32,32.678000000000004,0.0
11842,2010,11,42.9333,-66.2767,128,3,10.64,32.379,10.27,33.121,0.0
11843,2010,11,42.6033,-66.6467,185,2,10.96,32.352,9.62,35.092,0.0
11845,2010,11,42.1867,-66.745,207,3,10.78,32.411,8.19,34.35,0.0
11849,2010,11,43.725,-67.0433,168,3,10.8,33.371,10.4,34.699,0.0
11850,2010,11,43.73,-66.8733,156,3,11.13,32.917,11.14,34.173,0.0
11851,2010,11,44.065,-66.4417,71,3,9.91,31.504,9.56,31.627,0.0
11852,2010,11,44.305,-67.71,86,3,10.25,32.77,10.58,33.176,0.0
11853,2010,11,44.105,-67.7467,159,3,10.07,32.768,10.79,33.875,0.0
11854,2010,11,43.73,-68.75,97,3,10.35,33.231,10.61,33.361999999999995,0.0
11856,2010,11,43.2283,-68.1467,205,3,10.22,33.135,8.48,34.294000000000004,0.0
11857,2010,11,43.105,-68.345,212,3,10.2,33.103,8.49,34.258,0.0
11858,2010,11,42.935,-68.1433,175,3,10.24,33.125,8.85,34.385,0.0
11859,2010,11,42.5633,-68.4467,214,3,9.93,32.859,8.59,34.683,0.0
11860,2010,11,42.52,-68.5783,207,3,9.87,32.836,8.61,34.732,0.0
11861,2010,11,42.3133,-68.6133,171,3,10.11,32.986,7.91,34.123000000000005,0.0
11862,2010,11,42.5183,-68.9483,205,3,10.1,32.721,8.34,34.361,0.0
11863,2010,11,43.0167,-69.3467,194,3,10.29,33.233000000000004,8.09,33.787,0.0
11864,2010,11,42.77,-69.48,176,3,9.73,33.104,7.96,33.997,0.0
11867,2010,11,42.5217,-69.9767,160,3,10.0,33.145,7.72,33.607,0.0
11868,2010,11,42.765,-70.2467,103,2,9.88,32.683,9.29,33.21,0.0
11869,2010,11,42.4167,-70.6167,85,2,9.55,32.218,9.58,32.481,0.0
11870,2010,11,42.1933,-70.4233,66,3,10.06,32.178000000000004,9.98,32.302,0.0
11871,2010,11,42.25,-70.1267,73,2,9.59,32.493,9.66,32.639,0.0
11872,2010,11,42.11,-69.7583,208,3,9.86,32.982,8.08,34.211999999999996,0.0
11873,2010,11,42.105,-69.5167,213,3,9.67,32.954,8.17,34.268,0.0
11874,2010,11,42.1,-69.11,184,1,10.14,32.45,7.46,33.775,0.0
11875,2010,11,41.7283,-68.7783,168,3,10.4,32.455,7.33,33.565,0.0
11876,2010,11,41.5217,-68.415,45,3,11.12,32.43,10.39,32.57,0.0
11877,2010,11,41.3117,-68.4117,58,3,11.53,32.373000000000005,10.51,32.553000000000004,0.0
11878,2010,11,41.1433,-67.9233,47,3,11.09,32.183,11.11,32.181999999999995,0.0
11879,2010,11,41.1367,-67.6533,52,3,11.2,32.22,11.2,32.226,0.0
11880,2010,11,41.6683,-67.335,49,3,10.22,32.417,10.21,32.418,0.0
11881,2010,11,41.7517,-67.4233,40,3,9.88,32.522,9.88,32.52,0.0
11882,2010,11,41.965,-67.4783,44,2,9.95,32.505,9.6,32.596,0.0
