ID,GMT_YEAR,GMT_MONTH,AVGDEPTH,DECDEG_BEGLAT,DECDEG_BEGLON,SURFTEMP,SURFSALIN,BOTTEMP,BOTSALIN,LOGGED_SPECIES_NAME,EXPCATCHNUM
197003012300010061,1970,3,94.0,41.333333,-69.283333,3.9,,4.0,,ATLANTIC COD,2.0
197003012300020056,1970,3,99.0,41.45,-68.666667,4.7,,4.7,,ATLANTIC COD,9.0
197003012300030055,1970,3,61.0,41.466667,-68.416667,4.6,,4.5,,ATLANTIC COD,3.0
197003012300040001,1970,3,73.0,41.583333,-69.466667,4.2,,4.2,,ATLANTIC COD,2.0
197003012300050003,1970,3,90.0,41.766667,-69.783333,3.3,,3.9,,ATLANTIC COD,4.0
197003012400010057,1970,3,133.0,41.5,-68.7,4.6,,4.7,,ATLANTIC COD,3.0
197003012400020006,1970,3,171.0,41.9,-68.766667,4.2,,6.3,,ATLANTIC COD,4.0
197003012400030005,1970,3,188.0,41.9,-69.1,4.4,,6.3,,ATLANTIC COD,3.0
197003012400060072,1970,3,182.0,42.4,-68.55,4.1,,7.0,,ATLANTIC COD,1.0
197003012500010058,1970,3,52.0,41.05,-69.18333299999999,4.1,,4.1,,ATLANTIC COD,1.0
197003012500020059,1970,3,53.0,41.116667,-69.233333,4.0,,4.0,,ATLANTIC COD,6.0
197003012500030060,1970,3,49.0,41.383333,-69.366667,3.8,,3.8,,ATLANTIC COD,2.0
197003012600010062,1970,3,59.0,42.1,-70.31666700000001,3.0,,4.3,,ATLANTIC COD,1.0
197003012600020067,1970,3,104.0,42.233333,-70.083333,3.9,,4.4,,ATLANTIC COD,21.0
197003012600030063,1970,3,51.0,42.25,-70.333333,3.0,,2.9,,ATLANTIC COD,11.0
197003012600040064,1970,3,38.0,42.383333,-70.4,3.2,,3.2,,ATLANTIC COD,4.0
197003012600050065,1970,3,67.0,42.366667,-70.2,3.9,,3.9,,ATLANTIC COD,6.0
197003012700010066,1970,3,188.0,42.433333000000005,-70.0,3.5,,6.5,,ATLANTIC COD,1.0
197003012700020157,1970,4,167.0,42.733333,-70.016667,3.9,,7.5,,ATLANTIC COD,1.0
197003012700030152,1970,4,139.0,43.033333,-70.0,4.0,,6.5,,ATLANTIC COD,2.0
197003012800020069,1970,3,234.0,42.45,-68.983333,3.8,,7.0,,ATLANTIC COD,1.0
197003012800040070,1970,3,188.0,42.616667,-69.116667,3.8,,6.8,,ATLANTIC COD,2.0
197003012900050085,1970,3,273.0,42.633333,-66.93333299999999,3.8,,8.1,,ATLANTIC COD,1.0
197003013000010088,1970,3,323.0,42.383333,-67.5,3.8,,6.0,,ATLANTIC COD,6.0
197003013000020087,1970,3,353.0,42.416667,-67.25,3.8,,6.6,,ATLANTIC COD,5.0
197003013000030086,1970,3,314.0,42.533333,-67.166667,2.9,,7.1,,ATLANTIC COD,1.0
197003013100010093,1970,3,124.0,42.3,-65.35,2.8,,5.8,,ATLANTIC COD,2.0
197003013100020092,1970,3,98.0,42.366667,-65.666667,2.4,,5.1,,ATLANTIC COD,3.0
197003013100030094,1970,3,121.0,42.35,-65.233333,3.5,,7.8,,ATLANTIC COD,1.0
197003013100040095,1970,3,103.0,42.433333000000005,-65.4,2.3,,4.2,,ATLANTIC COD,3.0
197003013100050115,1970,4,128.0,42.6,-66.3,2.3,,5.2,,ATLANTIC COD,3.0
197003013100060116,1970,4,126.0,42.716667,-66.483333,2.2,,6.3,,ATLANTIC COD,4.0
197003013100070098,1970,3,109.0,42.75,-65.4,2.0,,5.0,,ATLANTIC COD,24.0
197003013100090117,1970,4,137.0,42.966667,-66.516667,2.9,,,,ATLANTIC COD,2.0
197003013100100112,1970,4,153.0,42.95,-65.65,1.6,,4.1,,ATLANTIC COD,1.0
197003013100110111,1970,4,128.0,43.016667,-65.416667,1.3,,3.8,,ATLANTIC COD,4.0
197003013200010091,1970,3,92.0,42.466667,-65.75,2.1,,5.5,,ATLANTIC COD,4.0
197003013200020096,1970,3,95.0,42.65,-65.4,2.2,,4.2,,ATLANTIC COD,10.0
197003013200030097,1970,3,98.0,42.666667,-65.56666700000001,9.0,,2.3,,ATLANTIC COD,9.0
197003013200040114,1970,4,64.0,42.7,-66.2,2.0,,2.9,,ATLANTIC COD,35.0
197003013200050113,1970,4,86.0,42.8,-65.966667,2.8,,4.2,,ATLANTIC COD,15.0
197003013300010121,1970,4,73.0,43.4,-66.5,3.9,,5.3,,ATLANTIC COD,4.0
197003013300020122,1970,4,93.0,43.616667,-66.483333,3.0,,3.9,,ATLANTIC COD,5.0
197003013300030123,1970,4,87.0,43.666667,-66.483333,3.1,,3.7,,ATLANTIC COD,4.0
197003013300040124,1970,4,93.0,43.716667,-66.55,2.9,,3.2,,ATLANTIC COD,4.0
197003013300050125,1970,4,91.0,43.916667,-66.55,3.3,,3.3,,ATLANTIC COD,4.0
197003013500030133,1970,4,203.0,44.383333,-66.483333,3.7,,5.4,,ATLANTIC COD,4.0
197003013700010155,1970,4,165.0,42.9,-69.533333,4.0,,6.5,,ATLANTIC COD,1.0
197003013700030142,1970,4,186.0,43.116667,-68.95,4.2,,7.2,,ATLANTIC COD,1.0
197003013800020140,1970,4,170.0,43.433333000000005,-68.55,3.8,,6.5,,ATLANTIC COD,2.0
197003013800030147,1970,4,153.0,43.416667,-69.6,3.4,,6.3,,ATLANTIC COD,1.0
197003013900020137,1970,4,99.0,44.25,-67.716667,3.5,,4.1,,ATLANTIC COD,3.0
197003013900030136,1970,4,94.0,44.316666999999995,-67.533333,3.8,,4.2,,ATLANTIC COD,6.0
197003014000010150,1970,4,101.0,43.1,-70.35,4.2,,4.5,,ATLANTIC COD,3.0
197003014000020149,1970,4,87.0,43.333333,-70.18333299999999,3.9,,4.9,,ATLANTIC COD,30.0
197003014000030148,1970,4,96.0,43.583333,-69.833333,,,,,ATLANTIC COD,5.0
197003014100020100,1970,3,104.0,42.783333,-65.06666700000001,2.8,,4.8,,ATLANTIC COD,6.0
197003014100030102,1970,4,110.0,42.783333,-64.8,2.2,,5.0,,ATLANTIC COD,1.0
197003014100040104,1970,4,130.0,42.883333,-64.43333299999999,1.8,,8.9,,ATLANTIC COD,2.0
197003014100050099,1970,3,110.0,42.866667,-65.083333,2.0,,5.0,,ATLANTIC COD,17.0
197003014100060106,1970,4,137.0,43.45,-63.966667,1.2,,3.9,,ATLANTIC COD,4.0
197003014100070108,1970,4,102.0,43.466667,-64.8,1.8,,2.3,,ATLANTIC COD,5.0
197003014100080107,1970,4,136.0,43.533333,-64.43333299999999,0.9,,5.9,,ATLANTIC COD,1.0
197003014200020105,1970,4,96.0,43.216667,-63.933333,0.7,,1.9,,ATLANTIC COD,4.0
197003014200030110,1970,4,92.0,43.3,-64.75,1.9,,2.8,,ATLANTIC COD,3.0
197003014200040109,1970,4,66.0,43.433333000000005,-64.733333,1.5,,1.3,,ATLANTIC COD,7.0
197003016900040259,1970,4,39.0,38.283333,-74.616667,8.1,,6.5,,ATLANTIC COD,1.0
197003016900070258,1970,4,29.0,38.616667,-74.583333,7.7,,6.2,,ATLANTIC COD,2.0
197003017300020255,1970,4,41.0,38.9,-73.966667,7.7,,6.8,,ATLANTIC COD,1.0
197003017300060225,1970,4,29.0,39.883333,-73.7,6.3,,5.6,,ATLANTIC COD,1.0
197101010100030128,1971,4,44.0,40.1,-73.15,4.6,,4.2,,ATLANTIC COD,1.0
197101010100050126,1971,3,36.0,40.266667,-73.4,3.8,,3.5,,ATLANTIC COD,2.0
197101010100070125,1971,3,35.0,40.383333,-73.1,3.7,,3.5,,ATLANTIC COD,1.0
197101010200070122,1971,3,64.0,40.366667,-72.233333,4.0,,4.0,,ATLANTIC COD,1.0
197101010500010007,1971,3,44.0,40.75,-71.983333,3.1,,3.3,,ATLANTIC COD,2.0
197101010500020006,1971,3,44.0,40.766667,-72.133333,3.3,,3.2,,ATLANTIC COD,2.0
197101010500030005,1971,3,43.0,40.783333,-71.866667,3.0,,3.1,,ATLANTIC COD,8.0
197101010500040002,1971,3,57.0,40.916667,-71.033333,2.6,,2.9,,ATLANTIC COD,1.0
197101010600090120,1971,3,58.0,40.7,-71.75,3.2,,4.9,,ATLANTIC COD,1.0
197101010600110119,1971,3,54.0,40.95,-71.3,3.0,,,,ATLANTIC COD,1.0
197101010900010034,1971,3,38.0,40.75,-69.65,3.0,,3.0,,ATLANTIC COD,4.0
197101010900020033,1971,3,37.0,40.75,-69.783333,2.9,,3.2,,ATLANTIC COD,4.0
197101010900030003,1971,3,58.0,40.883333,-70.68333299999999,2.0,,,,ATLANTIC COD,2.0
197101010900050036,1971,3,61.0,40.95,-69.25,2.9,,2.9,,ATLANTIC COD,3.0
197101010900060198,1971,4,49.0,40.883333,-70.43333299999999,3.7,,,,ATLANTIC COD,3.0
197101011000070032,1971,3,55.0,40.583333,-70.033333,3.3,,3.2,,ATLANTIC COD,2.0
197101011000080040,1971,3,79.0,40.8,-69.06666700000001,3.9,,3.8,,ATLANTIC COD,1.0
197101011000090197,1971,4,58.0,40.816666999999995,-70.7,3.7,,3.7,,ATLANTIC COD,1.0
197101011300030045,1971,3,59.0,40.716667,-68.68333299999999,3.8,,3.8,,ATLANTIC COD,1.0
197101011300040051,1971,3,70.0,40.766667,-67.7,3.3,,3.3,,ATLANTIC COD,3.0
197101011300060053,1971,3,82.0,40.883333,-67.31666700000001,3.6,,3.4,,ATLANTIC COD,2.0
197101011300070054,1971,3,82.0,40.933333000000005,-67.166667,3.5,,3.4,,ATLANTIC COD,1.0
197101011300080041,1971,3,71.0,40.933333000000005,-68.783333,4.2,,6.4,,ATLANTIC COD,1.0
197101011300090055,1971,3,72.0,41.016667,-67.1,3.3,,3.3,,ATLANTIC COD,2.0
197101011600010071,1971,3,83.0,40.95,-66.7,3.9,,3.8,,ATLANTIC COD,1.0
197101011600030069,1971,3,64.0,41.2,-67.016667,3.5,,4.0,,ATLANTIC COD,3.0
197101011600060078,1971,3,77.0,41.35,-66.783333,3.7,,3.8,,ATLANTIC COD,1.0
197101011600070079,1971,3,80.0,41.55,-66.583333,3.9,,3.9,,ATLANTIC COD,1.0
197101011600080080,1971,3,93.0,41.65,-66.2,3.5,,3.9,,ATLANTIC COD,4.0
197101011600090066,1971,3,59.0,41.633333,-67.06666700000001,3.5,,3.9,,ATLANTIC COD,11.0
197101011600110088,1971,3,81.0,41.933333000000005,-66.333333,3.6,,3.8,,ATLANTIC COD,12.0
197101011600120090,1971,3,64.0,42.016667,-66.833333,3.9,,3.9,,ATLANTIC COD,3.0
197101011700020075,1971,3,171.0,41.35,-66.2,3.6,,5.5,,ATLANTIC COD,3.0
197101011700040081,1971,3,131.0,41.916667,-65.85,2.4,,7.6,,ATLANTIC COD,2.0
197101011900010044,1971,3,42.0,41.083333,-68.25,3.7,,3.7,,ATLANTIC COD,4.0
197101011900020043,1971,3,40.0,41.016667,-68.416667,3.8,,3.8,,ATLANTIC COD,3.0
197101011900040068,1971,3,55.0,41.233333,-67.25,3.4,,3.8,,ATLANTIC COD,4.0
197101011900050062,1971,3,39.0,41.283333,-67.8,3.8,,3.7,,ATLANTIC COD,1.0
197101011900060063,1971,3,38.0,41.35,-67.7,3.7,,3.7,,ATLANTIC COD,7.0
197101011900070067,1971,3,52.0,41.416667,-67.15,3.7,,,,ATLANTIC COD,1.0
197101011900080064,1971,3,44.0,41.45,-67.333333,3.7,,3.7,,ATLANTIC COD,6.0
197101012000010103,1971,3,48.0,41.3,-68.333333,3.8,,3.9,,ATLANTIC COD,4.0
197101012000020102,1971,3,43.0,41.416667,-68.3,3.8,,3.8,,ATLANTIC COD,3.0
197101012000030099,1971,3,29.0,41.783333,-67.75,3.9,,4.0,,ATLANTIC COD,2.0
197101012000040098,1971,3,35.0,41.866667,-67.7,3.9,,3.9,,ATLANTIC COD,5.0
197101012000050095,1971,3,47.0,42.05,-67.283333,3.7,,3.8,,ATLANTIC COD,3.0
197101012000060094,1971,3,53.0,42.066666999999995,-67.15,3.9,,3.7,,ATLANTIC COD,6.0
197101012100020096,1971,3,79.0,42.066666999999995,-67.516667,3.4,,4.4,,ATLANTIC COD,1.0
197101012100030093,1971,3,64.0,42.1,-67.083333,3.5,,3.6,,ATLANTIC COD,15.0
197101012100040091,1971,3,70.0,42.083333,-66.883333,3.4,,3.4,,ATLANTIC COD,7.0
197101012100050087,1971,3,102.0,42.15,-66.583333,3.6,,5.1,,ATLANTIC COD,13.0
197101012300020106,1971,3,101.0,41.3,-69.18333299999999,3.4,,3.6,,ATLANTIC COD,5.0
197101012300040104,1971,3,93.0,41.45,-68.55,3.9,,4.1,,ATLANTIC COD,1.0
197101012300050112,1971,3,98.0,41.7,-69.633333,2.7,,4.1,,ATLANTIC COD,14.0
197101012400030111,1971,3,183.0,41.716667,-69.25,3.1,,,,ATLANTIC COD,1.0
197101012400050115,1971,3,146.0,41.95,-69.716667,3.1,,6.1,,ATLANTIC COD,1.0
197101012400060217,1971,4,168.0,42.05,-68.716667,3.8,,6.7,,ATLANTIC COD,2.0
197101012500010037,1971,3,60.0,41.066666999999995,-69.2,3.1,,,,ATLANTIC COD,1.0
197101012500020038,1971,3,51.0,41.116667,-69.3,3.3,,3.3,,ATLANTIC COD,4.0
197101012500030107,1971,3,53.0,41.366667,-69.35,3.0,,3.3,,ATLANTIC COD,1.0
197101012500040116,1971,3,54.0,41.916667,-69.85,2.2,,2.2,,ATLANTIC COD,3.0
197101012600010199,1971,4,77.0,42.266667,-70.516667,3.4,,3.2,,ATLANTIC COD,1.0
197101012600020201,1971,4,73.0,42.383333,-70.15,3.2,,3.7,,ATLANTIC COD,1.0
197101012600030202,1971,4,88.0,42.45,-70.233333,3.3,,3.6,,ATLANTIC COD,5.0
197101012600040203,1971,4,83.0,42.5,-70.166667,3.4,,4.0,,ATLANTIC COD,4.0
197101012600050204,1971,4,105.0,42.583333,-70.333333,3.7,,4.1,,ATLANTIC COD,8.0
197101012700010118,1971,3,170.0,42.366667,-69.95,2.9,,6.5,,ATLANTIC COD,3.0
197101012700030210,1971,4,147.0,43.116667,-69.966667,3.4,,5.2,,ATLANTIC COD,2.0
197101012700040209,1971,4,124.0,43.233333,-69.966667,3.5,,5.6,,ATLANTIC COD,5.0
197101012700050212,1971,4,117.0,42.8,-70.116667,3.6,,5.2,,ATLANTIC COD,6.0
197101012800050215,1971,4,197.0,42.533333,-68.93333299999999,3.6,,7.5,,ATLANTIC COD,1.0
197101012900010084,1971,3,261.0,42.166667,-65.75,1.9,,,,ATLANTIC COD,1.0
197101012900060314,1971,4,183.0,42.483333,-66.0,,,,,ATLANTIC COD,1.0
197101012900070220,1971,4,188.0,42.566666999999995,-68.216667,3.7,,8.0,,ATLANTIC COD,1.0
197101012900080259,1971,4,138.0,42.7,-67.06666700000001,4.7,,7.2,,ATLANTIC COD,1.0
197101013100010308,1971,4,106.0,42.416667,-65.5,,,,,ATLANTIC COD,30.0
197101013100020307,1971,4,110.0,42.466667,-65.233333,,,,,ATLANTIC COD,3.0
197101013100030266,1971,4,210.0,42.583333,-66.4,3.2,,7.8,,ATLANTIC COD,1.0
197101013100040271,1971,4,129.0,42.783333,-65.666667,3.0,,3.4,,ATLANTIC COD,3.0
197101013100060257,1971,4,166.0,42.9,-66.583333,3.7,,7.5,,ATLANTIC COD,1.0
197101013100070273,1971,4,128.0,43.1,-65.466667,2.1,,2.6,,ATLANTIC COD,4.0
197101013100080267,1971,4,93.0,42.633333,-66.3,3.8,,5.8,,ATLANTIC COD,19.0
197101013100090272,1971,4,137.0,42.833333,-65.416667,3.2,,3.6,,ATLANTIC COD,3.0
197101013100100309,1971,4,110.0,42.333333,-65.583333,,,,,ATLANTIC COD,86.0
197101013200010310,1971,4,94.0,42.433333000000005,-65.633333,,,,,ATLANTIC COD,18.0
197101013200020313,1971,4,92.0,42.566666999999995,-65.833333,,,,,ATLANTIC COD,7.0
197101013200030312,1971,4,96.0,42.633333,-65.5,,,,,ATLANTIC COD,8.0
197101013200040270,1971,4,73.0,42.683333000000005,-66.1,3.7,,3.7,,ATLANTIC COD,17.0
197101013200050268,1971,4,58.0,42.75,-66.18333299999999,3.9,,4.0,,ATLANTIC COD,24.0
197101013200060311,1971,4,95.0,42.583333,-65.516667,,,,,ATLANTIC COD,8.0
197101013200070269,1971,4,65.0,42.666667,-66.18333299999999,3.6,,3.7,,ATLANTIC COD,3.0
197101013300010246,1971,4,69.0,43.716667,-66.45,3.9,,4.2,,ATLANTIC COD,5.0
197101013300020245,1971,4,80.0,43.7,-66.366667,3.6,,3.6,,ATLANTIC COD,1.0
197101013300030244,1971,4,99.0,43.95,-66.533333,3.8,,4.1,,ATLANTIC COD,1.0
197101013300040243,1971,4,90.0,44.083333,-66.45,3.7,,4.1,,ATLANTIC COD,16.0
197101013400030247,1971,4,112.0,43.533333,-66.56666700000001,3.7,,,,ATLANTIC COD,1.0
197101013400040248,1971,4,106.0,43.583333,-66.666667,3.6,,4.0,,ATLANTIC COD,2.0
197101013400050249,1971,4,110.0,43.666667,-66.833333,3.9,,5.5,,ATLANTIC COD,4.0
197101013400070251,1971,4,171.0,43.833333,-67.3,4.4,,7.1,,ATLANTIC COD,2.0
197101013500010241,1971,4,122.0,44.183333000000005,-67.116667,4.0,,5.5,,ATLANTIC COD,1.0
197101013500020242,1971,4,144.0,44.166667,-66.783333,4.2,,5.2,,ATLANTIC COD,3.0
197101013600060253,1971,4,201.0,43.2,-67.6,4.5,,7.2,,ATLANTIC COD,1.0
197101013600090240,1971,4,192.0,44.183333000000005,-67.43333299999999,4.7,,7.3,,ATLANTIC COD,1.0
197101013700010221,1971,4,170.0,42.733333,-68.6,4.1,,7.0,,ATLANTIC COD,1.0
197101013700040226,1971,4,185.0,43.133333,-68.616667,3.9,,7.3,,ATLANTIC COD,1.0
197101013700050229,1971,4,167.0,43.1,-69.216667,3.7,,6.5,,ATLANTIC COD,7.0
197101013800020228,1971,4,136.0,43.333333,-68.9,3.6,,5.3,,ATLANTIC COD,1.0
197101013800030230,1971,4,163.0,43.4,-69.35,3.6,,6.9,,ATLANTIC COD,1.0
197101013800040232,1971,4,142.0,43.533333,-68.733333,4.7,,6.2,,ATLANTIC COD,1.0
197101013800060235,1971,4,115.0,44.066666999999995,-68.033333,4.6,,4.6,,ATLANTIC COD,2.0
197101013900010236,1971,4,98.0,44.116667,-67.95,4.0,,4.6,,ATLANTIC COD,1.0
197101013900040239,1971,4,87.0,44.266667,-67.733333,4.0,,4.0,,ATLANTIC COD,2.0
197101013900050234,1971,4,106.0,43.983333,-68.283333,4.6,,5.4,,ATLANTIC COD,4.0
197101014000010205,1971,4,91.0,42.783333,-70.633333,3.6,,4.0,,ATLANTIC COD,1.0
197101014000020206,1971,4,91.0,42.866667,-70.583333,4.2,,4.5,,ATLANTIC COD,1.0
197101014000030208,1971,4,115.0,43.466667,-70.06666700000001,3.2,,5.4,,ATLANTIC COD,1.0
197101014100010274,1971,4,164.0,43.016667,-65.116667,3.1,,4.7,,ATLANTIC COD,2.0
197101014100020275,1971,4,163.0,43.066666999999995,-65.15,3.1,,4.9,,ATLANTIC COD,4.0
197101014100030281,1971,4,126.0,43.216667,-64.616667,2.8,,4.6,,ATLANTIC COD,2.0
197101014100040276,1971,4,167.0,43.233333,-65.05,2.6,,4.6,,ATLANTIC COD,5.0
197101014100050280,1971,4,120.0,43.266667,-64.716667,2.7,,2.9,,ATLANTIC COD,1.0
197101014100060277,1971,4,139.0,43.533333,-64.716667,3.1,,3.5,,ATLANTIC COD,4.0
197101014100080306,1971,4,122.0,42.466667,-65.05,,,,,ATLANTIC COD,2.0
197101014100110284,1971,4,105.0,42.766667,-64.983333,3.4,,3.2,,ATLANTIC COD,1.0
197101014100120285,1971,4,101.0,42.816666999999995,-64.516667,3.2,,8.5,,ATLANTIC COD,1.0
197101014100130300,1971,4,131.0,42.933333000000005,-63.8,,,,,ATLANTIC COD,1.0
197101014200010279,1971,4,73.0,43.35,-64.733333,2.5,,1.4,,ATLANTIC COD,2.0
197101014200020278,1971,4,81.0,43.433333000000005,-64.56666700000001,2.4,,1.5,,ATLANTIC COD,1.0
197101014200030283,1971,4,93.0,42.85,-64.983333,3.3,,3.1,,ATLANTIC COD,1.0
197101014200040282,1971,4,87.0,42.95,-64.85,2.9,,3.8,,ATLANTIC COD,3.0
197101014200050286,1971,4,91.0,43.033333,-64.216667,1.9,,2.2,,ATLANTIC COD,1.0
197101014200060287,1971,4,91.0,43.25,-64.166667,2.3,,2.3,,ATLANTIC COD,1.0
197101016500050147,1971,4,36.0,37.05,-75.1,6.9,,6.9,,ATLANTIC COD,1.0
197101016900060136,1971,4,23.0,38.8,-74.483333,4.7,,4.9,,ATLANTIC COD,2.0
197101017300030133,1971,4,39.0,39.316666999999995,-73.85,4.7,,4.8,,ATLANTIC COD,1.0
197101017300040131,1971,4,32.0,39.533333,-73.416667,5.3,,5.3,,ATLANTIC COD,3.0
197101054400020296,1971,4,258.0,43.65,-63.833332999999996,,,,,ATLANTIC COD,2.0
197101054800010298,1971,4,165.0,43.216667,-63.466667,,,,,ATLANTIC COD,2.0
197202010100060032,1972,3,40.0,39.666667,-73.166667,5.0,,6.5,,ATLANTIC COD,1.0
197202010500030011,1972,3,49.0,40.983333,-71.466667,14.1,,5.6,,ATLANTIC COD,1.0
197202010500040012,1972,3,33.0,40.883333,-72.083333,3.9,,5.6,,ATLANTIC COD,3.0
197202010900010003,1972,3,43.0,41.083333,-70.75,3.6,,3.6,,ATLANTIC COD,2.0
197202010900020004,1972,3,32.0,41.183333000000005,-70.633333,3.0,,3.0,,ATLANTIC COD,13.0
197202010900030005,1972,3,27.0,41.183333000000005,-70.31666700000001,3.0,,3.0,,ATLANTIC COD,3.0
197202010900040006,1972,3,35.0,40.866667,-70.18333299999999,3.0,,3.0,,ATLANTIC COD,12.0
197202011000040110,1972,3,68.0,40.533333,-69.583333,5.0,,5.1,,ATLANTIC COD,1.0
197202011000050111,1972,3,77.0,40.333333,-69.783333,5.3,,5.2,,ATLANTIC COD,5.0
197202011000060112,1972,3,88.0,40.25,-69.716667,5.1,,5.4,,ATLANTIC COD,1.0
197202011000080122,1972,3,86.0,40.4,-68.93333299999999,5.0,,5.1,,ATLANTIC COD,1.0
197202011300020126,1972,3,73.0,40.733333,-68.166667,4.7,,4.8,,ATLANTIC COD,8.0
197202011300080138,1972,3,83.0,40.933333000000005,-67.416667,4.5,,4.5,,ATLANTIC COD,34.0
197202011300090139,1972,3,62.0,41.1,-67.31666700000001,4.5,,4.5,,ATLANTIC COD,19.0
197202011600010149,1972,4,64.0,41.3,-67.06666700000001,4.5,,4.5,,ATLANTIC COD,11.0
197202011600020148,1972,4,66.0,41.35,-67.016667,4.5,,4.8,,ATLANTIC COD,9.0
197202011600050154,1972,4,101.0,41.35,-66.283333,4.0,,5.6,,ATLANTIC COD,4.0
197202011600060158,1972,4,97.0,41.566666999999995,-66.083333,3.0,,5.9,,ATLANTIC COD,2.0
197202011600070165,1972,4,82.0,41.6,-66.466667,4.4,,4.6,,ATLANTIC COD,4.0
197202011600080146,1972,4,60.0,41.6,-67.05,4.5,,4.5,,ATLANTIC COD,9.0
197202011600090166,1972,4,62.0,41.733333,-66.783333,4.7,,4.7,,ATLANTIC COD,4.0
197202011600100164,1972,4,82.0,41.833333,-66.383333,4.4,,4.4,,ATLANTIC COD,8.0
197202011600110167,1972,4,64.0,42.05,-66.833333,4.8,,4.8,,ATLANTIC COD,30.0
197202011600120162,1972,4,82.0,42.033333,-66.533333,4.5,,4.6,,ATLANTIC COD,18.0
197202011600130163,1972,4,85.0,41.933333000000005,-66.483333,4.5,,4.5,,ATLANTIC COD,3.0
197202011700030157,1972,4,119.0,41.5,-66.033333,2.6,,6.1,,ATLANTIC COD,3.0
197202011900010124,1972,3,56.0,40.866667,-68.616667,4.5,,4.5,,ATLANTIC COD,3.0
197202011900020125,1972,3,52.0,40.816666999999995,-68.4,4.6,,4.8,,ATLANTIC COD,8.0
197202011900030132,1972,3,55.0,40.983333,-67.866667,4.5,,4.5,,ATLANTIC COD,9.0
197202011900040140,1972,3,58.0,41.233333,-67.216667,4.5,,4.5,,ATLANTIC COD,9.0
197202011900050141,1972,3,47.0,41.283333,-67.383333,4.5,,4.6,,ATLANTIC COD,7.0
197202011900060142,1972,3,43.0,41.35,-67.416667,4.5,,4.5,,ATLANTIC COD,5.0
197202011900070143,1972,3,38.0,41.416667,-67.633333,4.8,,4.8,,ATLANTIC COD,26.0
197202011900080144,1972,3,52.0,41.583333,-67.283333,4.8,,4.9,,ATLANTIC COD,8.0
197202011900090145,1972,4,60.0,41.716667,-67.166667,4.6,,4.6,,ATLANTIC COD,17.0
197202012000020186,1972,4,51.0,41.466667,-68.3,4.9,,4.9,,ATLANTIC COD,2.0
197202012000030181,1972,4,31.0,41.733333,-67.95,4.9,,4.9,,ATLANTIC COD,5.0
197202012000040182,1972,4,35.0,41.766667,-68.033333,4.8,,4.9,,ATLANTIC COD,1.0
197202012000050180,1972,4,33.0,41.85,-67.716667,4.8,,4.8,,ATLANTIC COD,9.0
197202012000060176,1972,4,49.0,42.016667,-67.31666700000001,4.7,,4.7,,ATLANTIC COD,10.0
197202012100010177,1972,4,93.0,42.066666999999995,-67.516667,4.3,,5.8,,ATLANTIC COD,2.0
197202012100020168,1972,4,68.0,42.083333,-66.783333,4.8,,4.8,,ATLANTIC COD,20.0
197202012100040169,1972,4,75.0,42.083333,-66.68333299999999,4.8,,4.8,,ATLANTIC COD,13.0
197202012200010185,1972,4,178.0,41.766667,-68.366667,4.5,,5.5,,ATLANTIC COD,1.0
197202012200020178,1972,4,183.0,42.016667,-67.81666700000001,4.7,,6.6,,ATLANTIC COD,2.0
197202012200030179,1972,4,201.0,42.133333,-67.783333,4.5,,7.0,,ATLANTIC COD,1.0
197202012200050171,1972,4,139.0,42.166667,-66.583333,5.1,,6.1,,ATLANTIC COD,8.0
197202012300010199,1972,4,91.0,41.7,-69.68333299999999,3.7,,3.7,,ATLANTIC COD,8.0
197202012300020192,1972,4,96.0,41.116667,-69.05,4.8,,4.9,,ATLANTIC COD,1.0
197202012300030191,1972,4,92.0,41.1,-69.0,4.9,,4.9,,ATLANTIC COD,7.0
197202012300040188,1972,4,77.0,41.35,-68.55,4.8,,4.8,,ATLANTIC COD,4.0
197202012300050190,1972,4,62.0,41.25,-68.616667,5.0,,5.0,,ATLANTIC COD,5.0
197202012400020194,1972,4,146.0,41.65,-69.416667,4.0,,3.9,,ATLANTIC COD,1.0
197202012400050203,1972,4,130.0,42.033333,-68.93333299999999,4.7,,4.7,,ATLANTIC COD,3.0
197202012400060204,1972,4,164.0,42.216667,-69.033333,4.5,,5.7,,ATLANTIC COD,4.0
197202012500010201,1972,4,54.0,41.983333,-69.916667,3.3,,3.2,,ATLANTIC COD,27.0
197202012500020198,1972,4,53.0,41.633333,-69.7,3.5,,3.5,,ATLANTIC COD,10.0
197202012500030197,1972,4,45.0,41.55,-69.56666700000001,3.6,,3.6,,ATLANTIC COD,6.0
197202012500040196,1972,4,53.0,41.533333,-69.466667,3.5,,3.7,,ATLANTIC COD,5.0
197202012600020206,1972,4,36.0,42.2,-70.266667,3.3,,3.3,,ATLANTIC COD,8.0
197202012600030205,1972,4,37.0,42.2,-70.166667,3.3,,3.3,,ATLANTIC COD,4.0
197202012600040208,1972,4,85.0,42.583333,-70.15,4.2,,3.9,,ATLANTIC COD,8.0
197202012600050209,1972,4,106.0,42.7,-70.15,3.7,,3.8,,ATLANTIC COD,4.0
197202012700010225,1972,4,152.0,43.05,-70.25,5.0,,5.1,,ATLANTIC COD,1.0
197202012700030229,1972,4,148.0,43.283333,-70.06666700000001,4.6,,4.0,,ATLANTIC COD,9.0
